eventTimeUs,eventName,outcome,frameId,streamId,codec,keyFrame,largeFrame,chunkCount,receivedChunks,missingChunks,fecParityPackets,fecRecoveredChunks,nackCount,postNackReceivedChunks,nackRequestedChunks,retransmitReceivedChunks,retransmitDuplicatePackets,emergencyRepairReceivedChunks,emergencyRepairDuplicatePackets,lastPacketSequence,lastPacketChunkIndex,lastRetransmitSequence,lastRetransmitChunkIndex,eventPacketSequence,eventPacketChunkIndex,eventPacketWasRetransmit,eventPacketWasEmergencyRepair,recoveryExpireTimeUs,recoverySlackMs,lastUpdateTimeUs,lastUpdateAgeMs,recentArrivalIntervalMs,likelyArrivalSuppressionCount,likelyArrivalWindowHit,likelyArrivalRecentHit,likelyArrivalTightCadenceHit,likelyArrivalFecParityHit,likelyArrivalFecRecoverableHit,keyTinyLastChanceNackSent,keyTinyLastChanceMissingChunks,keyTinyLastChanceSlackMs,sendTimeUs,firstReceiveTimeUs,ageMs
620666410122,completed,completed,11,1,H.264,0,0,5,5,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,620666519769,109.647,620666410122,0,0.018,0,1,1,1,0,0,0,0,0,620666409769,620666410014,0.108
620666463154,completed,completed,12,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,73,25,0,0,0,0,0,0,620666591600,128.446,620666463154,0,0.037,0,1,1,1,0,0,0,0,0,620666451600,620666452098,11.056
620666493931,completed,completed,13,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,106,25,0,0,0,0,0,0,620666625126,131.195,620666493931,0,0.022,0,1,1,1,0,0,0,0,0,620666485126,620666485374,8.557
620666539502,completed,completed,14,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,139,25,0,0,0,0,0,0,620666670960,131.458,620666539502,0,0.03,0,1,1,1,0,0,0,0,0,620666530960,620666531196,8.306
620666580894,completed,completed,15,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,172,25,0,0,0,0,0,0,620666706240,125.346,620666580894,0,0.035,0,1,1,1,0,0,0,0,0,620666566240,620666566476,14.418
620666619026,completed,completed,16,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,205,25,0,0,0,0,0,0,620666747637,128.611,620666619026,0,0.023,0,1,1,1,0,0,0,0,0,620666607637,620666607813,11.213
620666650580,completed,completed,17,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,238,25,0,0,0,0,0,0,620666783658,133.078,620666650580,0,0.023,0,1,1,1,0,0,0,0,0,620666643658,620666643898,6.682
620666691441,completed,completed,18,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,271,25,0,0,0,0,0,0,620666823126,131.685,620666691441,0,0.027,0,1,1,1,0,0,0,0,0,620666683126,620666683351,8.09
620666741012,completed,completed,19,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,304,25,0,0,0,0,0,0,620666871731,130.719,620666741012,0,0.071,0,1,1,1,0,0,0,0,0,620666731731,620666732045,8.967
620666778417,completed,completed,20,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,337,25,0,0,0,0,0,0,620666900733,122.316,620666778417,0,0.049,0,1,1,1,0,0,0,0,0,620666760733,620666760981,17.436
620666809650,completed,completed,21,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,370,25,0,0,0,0,0,0,620666940713,131.063,620666809650,0,0.024,0,1,1,1,0,0,0,0,0,620666800713,620666800937,8.713
620666849065,completed,completed,22,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,403,25,0,0,0,0,0,0,620666970913,121.848,620666849065,0,0.025,0,1,1,1,0,0,0,0,0,620666830913,620666831055,18.01
620666879308,completed,completed,23,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,437,25,0,0,0,0,0,0,620667008232,128.924,620666879308,0,0.028,0,1,1,1,0,0,0,0,0,620666868232,620666868470,10.838
620666919130,completed,completed,24,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,470,25,0,0,0,0,0,0,620667051728,132.598,620666919130,0,0.018,0,1,1,1,0,0,0,0,0,620666911728,620666912228,6.902
620666958878,completed,completed,25,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,503,25,0,0,0,0,0,0,620667090263,131.385,620666958878,0,0.056,0,1,1,1,0,0,0,0,0,620666950263,620666950480,8.398
620666998907,completed,completed,26,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,536,25,0,0,0,0,0,0,620667120822,121.915,620666998907,0,0.047,0,1,1,1,0,0,0,0,0,620666980822,620666980925,17.982
620667049278,completed,completed,27,1,H.264,0,1,26,26,0,0,0,0,0,0,0,0,0,0,569,25,0,0,0,0,0,0,620667174453,125.175,620667049278,0,0.033,0,1,1,1,0,0,0,0,0,620667034453,620667034812,14.466
620667077248,nack-sent,pending,28,1,H.264,0,1,26,7,19,0,0,1,0,19,0,0,0,0,583,6,0,0,0,0,0,0,620667191512,114.264,620667057004,20.244,0.112,0,1,0,1,0,0,0,0,0,620667051512,620667051638,25.61
620667078320,fec-parity,pending,28,1,H.264,0,1,26,25,1,1,0,1,18,19,0,0,0,0,602,25,0,0,0,0,0,0,620667191512,113.192,620667051512,26.808,0.025,0,1,0,1,1,0,0,0,0,620667051512,620667051638,26.682
620667078525,fec-parity,pending,28,1,H.264,0,1,26,25,1,2,0,1,18,19,0,0,0,0,602,25,0,0,0,0,0,0,620667191512,112.987,620667051512,27.013,26.808,0,1,0,0,1,1,0,0,0,620667051512,620667051638,26.887
620667078525,fec-recovered,pending,28,1,H.264,0,1,26,26,0,2,1,1,18,19,0,0,0,0,602,25,0,0,0,0,0,0,620667191512,112.987,620667078525,0,27.013,0,1,1,0,1,0,0,0,0,620667051512,620667051638,26.887
620667078525,completed,completed,28,1,H.264,0,1,26,26,0,2,1,1,18,19,0,0,0,0,602,25,0,0,0,0,0,0,620667191512,112.987,620667078525,0,27.013,0,1,1,0,1,0,0,0,0,620667051512,620667051638,26.887
620667080236,retransmit-late-after-completed,completed,28,1,H.264,0,1,26,26,0,0,0,1,0,19,0,0,0,0,610,8,610,8,610,8,1,0,620667191512,111.276,620667078525,1.711,27.013,0,1,1,0,1,0,0,0,0,620667051512,620667051638,28.598
620667080392,retransmit-late-after-completed,completed,28,1,H.264,0,1,26,26,0,0,0,1,0,19,0,0,0,0,611,9,611,9,611,9,1,0,620667191512,111.12,620667078525,1.867,27.013,0,1,1,0,1,0,0,0,0,620667051512,620667051638,28.754
620667080524,retransmit-late-after-completed,completed,28,1,H.264,0,1,26,26,0,0,0,1,0,19,0,0,0,0,612,10,612,10,612,10,1,0,620667191512,110.988,620667078525,1.999,27.013,0,1,1,0,1,0,0,0,0,620667051512,620667051638,28.886
620667080649,retransmit-late-after-completed,completed,28,1,H.264,0,1,26,26,0,0,0,1,0,19,0,0,0,0,613,11,613,11,613,11,1,0,620667191512,110.863,620667078525,2.124,27.013,0,1,1,0,1,0,0,0,0,620667051512,620667051638,29.011
620667129681,completed,completed,30,1,H.264,1,0,4,4,0,0,0,0,0,0,0,0,0,0,619,3,0,0,0,0,0,0,620667284455,154.774,620667129681,0,0.011,0,1,1,1,0,0,0,0,0,620667129455,620667129614,0.067
620667168943,completed,completed,31,1,H.264,1,1,10,10,0,0,0,0,0,0,0,0,0,0,630,9,0,0,0,0,0,0,620667353512,184.569,620667168943,0,0.014,0,1,1,1,0,0,0,0,0,620667168512,620667168753,0.19
620667216851,completed,completed,32,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,657,23,0,0,0,0,0,0,620667351103,134.252,620667216851,0,0.035,0,1,1,1,0,0,0,0,0,620667211103,620667211484,5.367
620667263891,completed,completed,33,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,687,23,0,0,0,0,0,0,620667395311,131.42,620667263891,0,0.027,0,1,1,1,0,0,0,0,0,620667255311,620667255619,8.272
620667302902,completed,completed,34,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,717,23,0,0,0,0,0,0,620667434648,131.746,620667302902,0,0.028,0,1,1,1,0,0,0,0,0,620667294648,620667294968,7.934
620667342184,completed,completed,35,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,747,23,0,0,0,0,0,0,620667475076,132.892,620667342184,0,0.071,0,1,1,1,0,0,0,0,0,620667335076,620667335255,6.929
620667386178,completed,completed,36,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,777,23,0,0,0,0,0,0,620667519873,133.695,620667386178,0,0.025,0,1,1,1,0,0,0,0,0,620667379873,620667380252,5.926
620667429433,completed,completed,37,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,807,23,0,0,0,0,0,0,620667561152,131.719,620667429433,0,0.045,0,1,1,1,0,0,0,0,0,620667421152,620667421400,8.033
620667467370,completed,completed,38,1,H.264,0,1,24,24,0,0,0,0,0,0,0,0,0,0,837,23,0,0,0,0,0,0,620667597806,130.436,620667467370,0,0.065,0,1,1,1,0,0,0,0,0,620667457806,620667457969,9.401
620667497965,completed,completed,39,1,H.264,0,0,3,3,0,0,0,0,0,0,0,0,0,0,846,2,0,0,0,0,0,0,620667607707,109.742,620667497965,0,0.015,0,1,1,1,0,0,0,0,0,620667497707,620667497894,0.071
620667542423,completed,completed,40,1,H.264,0,0,5,5,0,0,0,0,0,0,0,0,0,0,852,4,0,0,0,0,0,0,620667652089,109.666,620667542423,0,0.01,0,1,1,1,0,0,0,0,0,620667542089,620667542321,0.102
620667598444,completed,completed,41,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,875,21,0,0,0,0,0,0,620667730654,132.21,620667598444,0,0.048,0,1,1,1,0,0,0,0,0,620667590654,620667590895,7.549
620667639085,completed,completed,42,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,903,21,0,0,0,0,0,0,620667770995,131.91,620667639085,0,0.046,0,1,1,1,0,0,0,0,0,620667630995,620667631491,7.594
620667675509,completed,completed,43,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,931,21,0,0,0,0,0,0,620667808428,132.919,620667675509,0,0.073,0,1,1,1,0,0,0,0,0,620667668428,620667668793,6.716
620667717166,completed,completed,44,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,959,21,0,0,0,0,0,0,620667851837,134.671,620667717166,0,0.079,0,1,1,1,0,0,0,0,0,620667711837,620667711961,5.205
620667761244,completed,completed,45,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,987,21,0,0,0,0,0,0,620667892986,131.742,620667761244,0,0.029,0,1,1,1,0,0,0,0,0,620667752986,620667753158,8.086
620667809250,completed,completed,46,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,1015,21,0,0,0,0,0,0,620667937944,128.694,620667809250,0,0.029,0,1,1,1,0,0,0,0,0,620667797944,620667798125,11.125
620667849149,completed,completed,47,1,H.264,0,1,22,22,0,0,0,0,0,0,0,0,0,0,1043,21,0,0,0,0,0,0,620667979106,129.957,620667849149,0,0.069,0,1,1,1,0,0,0,0,0,620667839106,620667839256,9.893
