eventTimeUs,eventName,outcome,frameId,streamId,codec,keyFrame,largeFrame,chunkCount,receivedChunks,missingChunks,fecParityPackets,fecRecoveredChunks,nackCount,postNackReceivedChunks,nackRequestedChunks,retransmitReceivedChunks,retransmitDuplicatePackets,emergencyRepairReceivedChunks,emergencyRepairDuplicatePackets,lastPacketSequence,lastPacketChunkIndex,lastRetransmitSequence,lastRetransmitChunkIndex,eventPacketSequence,eventPacketChunkIndex,eventPacketWasRetransmit,eventPacketWasEmergencyRepair,recoveryExpireTimeUs,recoverySlackMs,lastUpdateTimeUs,lastUpdateAgeMs,recentArrivalIntervalMs,likelyArrivalSuppressionCount,likelyArrivalWindowHit,likelyArrivalRecentHit,likelyArrivalTightCadenceHit,likelyArrivalFecParityHit,likelyArrivalFecRecoverableHit,keyTinyLastChanceNackSent,keyTinyLastChanceMissingChunks,keyTinyLastChanceSlackMs,sendTimeUs,firstReceiveTimeUs,ageMs
620642033851,fec-parity,pending,7,1,H.264,0,0,3,1,2,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,620642094581,60.73,620641984581,49.27,0,0,0,0,0,1,0,0,0,0,620641984581,620642013345,20.506
620642044968,nack-suppressed-fec-grace,pending,7,1,H.264,0,0,3,1,2,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,620642094581,49.613,620642033851,11.117,49.27,0,0,0,0,1,0,0,0,0,620641984581,620642013345,31.623
620642055044,nack-sent,pending,7,1,H.264,0,0,3,1,2,1,0,1,0,2,0,0,0,0,34,0,0,0,0,0,0,0,620642094581,39.537,620642033851,21.193,49.27,0,0,0,0,1,0,0,0,0,620641984581,620642013345,41.699
620642060950,fec-recovered,pending,7,1,H.264,0,0,3,3,0,1,1,1,1,2,0,0,0,0,36,2,0,0,0,0,0,0,620642094581,33.631,620642060950,0,27.099,0,1,1,0,1,0,0,0,0,620641984581,620642013345,47.605
620642060950,completed,completed,7,1,H.264,0,0,3,3,0,1,1,1,1,2,0,0,0,0,36,2,0,0,0,0,0,0,620642094581,33.631,620642060950,0,27.099,0,1,1,0,1,0,0,0,0,620641984581,620642013345,47.605
620642091431,nack-suppressed-fec-grace,pending,9,1,H.264,0,0,3,1,2,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,620642155805,64.374,620642060872,30.559,0,0,0,0,0,0,0,0,0,0,620642045805,620642060872,30.559
620642101492,nack-sent,pending,9,1,H.264,0,0,3,1,2,0,0,1,0,2,0,0,0,0,42,0,0,0,0,0,0,0,620642155805,54.313,620642060872,40.62,0,0,0,0,0,0,0,0,0,0,620642045805,620642060872,40.62
620642107215,fec-parity,pending,8,1,H.264,0,0,3,2,1,1,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,620642126025,18.81,620642016025,91.19,6.535,0,1,0,1,1,1,0,0,0,620642016025,620642073920,33.295
620642107215,fec-recovered,pending,8,1,H.264,0,0,3,3,0,1,1,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,620642126025,18.81,620642107215,0,91.19,0,1,1,0,1,0,0,0,0,620642016025,620642073920,33.295
620642107215,completed,completed,8,1,H.264,0,0,3,3,0,1,1,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,620642126025,18.81,620642107215,0,91.19,0,1,1,0,1,0,0,0,0,620642016025,620642073920,33.295
620642112318,fec-parity,pending,9,1,H.264,0,0,3,1,2,1,0,1,0,2,0,0,0,0,42,0,0,0,0,0,0,0,620642155805,43.487,620642045805,66.513,0,0,0,0,0,1,0,0,0,0,620642045805,620642060872,51.446
620642122714,nack-sent,pending,9,1,H.264,0,0,3,1,2,1,0,2,0,4,0,0,0,0,42,0,0,0,0,0,0,0,620642155805,33.091,620642112318,10.396,66.513,0,0,0,0,1,0,0,0,0,620642045805,620642060872,61.842
620642128185,fec-recovered,pending,9,1,H.264,0,0,3,3,0,1,1,2,1,4,0,0,0,0,44,2,0,0,0,0,0,0,620642155805,27.62,620642128185,0,15.867,0,1,1,0,1,0,0,0,0,620642045805,620642060872,67.313
620642128185,completed,completed,9,1,H.264,0,0,3,3,0,1,1,2,1,4,0,0,0,0,44,2,0,0,0,0,0,0,620642155805,27.62,620642128185,0,15.867,0,1,1,0,1,0,0,0,0,620642045805,620642060872,67.313
620642128185,nack-suppressed-fec-grace,pending,10,1,H.264,0,0,3,1,2,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,620642191972,63.787,620642092725,35.46,0,0,0,0,0,0,0,0,0,0,620642081972,620642092725,35.46
620642134644,nack-sent,pending,10,1,H.264,0,0,3,1,2,0,0,1,0,2,0,0,0,0,46,0,0,0,0,0,0,0,620642191972,57.328,620642092725,41.919,0,0,0,0,0,0,0,0,0,0,620642081972,620642092725,41.919
620642156477,fec-parity,pending,11,1,H.264,0,0,3,1,2,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,620642222181,65.704,620642112181,44.296,0,0,0,0,0,1,0,0,0,0,620642112181,620642134644,21.833
620642156477,nack-sent,pending,10,1,H.264,0,0,3,2,1,0,0,2,1,3,0,0,0,0,48,2,0,0,0,0,0,0,620642191972,35.495,620642148626,7.851,55.901,0,0,0,0,0,0,0,0,0,620642081972,620642092725,63.752
620642162724,completed,completed,10,1,H.264,0,0,3,3,0,0,0,2,2,3,0,0,0,0,47,1,0,0,0,0,0,0,620642191972,29.248,620642162724,0,14.098,0,1,1,0,0,0,0,0,0,620642081972,620642092725,69.999
620642169963,nack-suppressed-fec-grace,pending,11,1,H.264,0,0,3,1,2,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,620642222181,52.218,620642156477,13.486,44.296,0,0,0,0,1,0,0,0,0,620642112181,620642134644,35.319
620642183538,fec-parity,pending,12,1,H.264,0,1,26,4,22,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,620642295754,112.216,620642155754,27.784,0.307,0,1,0,1,1,0,0,0,0,620642155754,620642163106,20.432
620642183538,nack-sent,pending,11,1,H.264,0,0,3,1,2,1,0,1,0,2,0,0,0,0,50,0,0,0,0,0,0,0,620642222181,38.643,620642156477,27.061,44.296,0,0,0,0,1,0,0,0,0,620642112181,620642134644,48.894
620642184058,fec-recovered,pending,11,1,H.264,0,0,3,3,0,1,1,1,1,2,0,0,0,0,52,2,0,0,0,0,0,0,620642222181,38.123,620642184058,0,27.581,0,1,1,0,1,0,0,0,0,620642112181,620642134644,49.414
620642184058,completed,completed,11,1,H.264,0,0,3,3,0,1,1,1,1,2,0,0,0,0,52,2,0,0,0,0,0,0,620642222181,38.123,620642184058,0,27.581,0,1,1,0,1,0,0,0,0,620642112181,620642134644,49.414
620642187301,fec-parity,pending,12,1,H.264,0,1,26,4,22,2,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,620642295754,108.453,620642155754,31.547,27.784,0,0,0,0,1,0,0,0,0,620642155754,620642163106,24.195
620642197029,nack-sent,pending,12,1,H.264,0,1,26,5,21,2,0,1,0,21,0,0,0,0,57,3,0,0,0,0,0,0,620642295754,98.725,620642192785,4.244,5.484,0,1,1,1,1,0,0,0,0,620642155754,620642163106,33.923
620642204305,fec-parity,pending,12,1,H.264,0,1,26,6,20,3,0,1,1,21,0,0,0,0,65,11,0,0,0,0,0,0,620642295754,91.449,620642155754,48.551,11.436,0,0,0,0,1,0,0,0,0,620642155754,620642163106,41.199
620642217816,fec-recovered,pending,12,1,H.264,0,1,26,10,16,3,1,1,4,21,0,0,0,0,55,1,0,0,0,0,0,0,620642295754,77.938,620642217816,0,5.779,0,1,1,1,1,0,0,0,0,620642155754,620642163106,54.71
620642217816,nack-sent,pending,12,1,H.264,0,1,26,10,16,3,1,2,4,37,0,0,0,0,55,1,0,0,0,0,0,0,620642295754,77.938,620642217816,0,5.779,0,1,1,1,1,0,0,0,0,620642155754,620642163106,54.71
620642218451,fec-parity,pending,13,1,H.264,0,1,26,4,22,1,0,0,0,0,0,0,0,0,112,25,0,0,0,0,0,0,620642327123,108.672,620642187123,31.328,21.285,0,0,0,0,1,0,0,0,0,620642187123,620642190648,27.803
620642224679,fec-recovered,pending,13,1,H.264,0,1,26,6,20,1,1,0,0,0,0,0,0,0,98,11,0,0,0,0,0,0,620642327123,102.444,620642224679,0,6.228,0,1,1,1,1,0,0,0,0,620642187123,620642190648,34.031
620642224679,nack-sent,pending,13,1,H.264,0,1,26,6,20,1,1,1,0,20,0,0,0,0,98,11,0,0,0,0,0,0,620642327123,102.444,620642224679,0,6.228,0,1,1,1,1,0,0,0,0,620642187123,620642190648,34.031
620642225211,fec-recovered,pending,12,1,H.264,0,1,26,15,11,3,2,2,8,37,0,0,0,0,69,15,0,0,0,0,0,0,620642295754,70.543,620642225211,0,5.841,0,1,1,1,1,0,0,0,0,620642155754,620642163106,62.105
620642229649,fec-parity,pending,12,1,H.264,0,1,26,15,11,4,2,2,8,37,0,0,0,0,69,15,0,0,0,0,0,0,620642295754,66.105,620642155754,73.895,5.841,0,1,0,1,1,1,0,0,0,620642155754,620642163106,66.543
620642229649,fec-recovered,pending,12,1,H.264,0,1,26,16,10,4,3,2,8,37,0,0,0,0,69,15,0,0,0,0,0,0,620642295754,66.105,620642229649,0,73.895,0,1,1,0,1,0,0,0,0,620642155754,620642163106,66.543
620642230189,fec-parity,pending,13,1,H.264,0,1,26,7,19,2,1,1,1,20,0,0,0,0,108,21,0,0,0,0,0,0,620642327123,96.934,620642187123,43.066,0.416,0,1,0,1,1,0,0,0,0,620642187123,620642190648,39.541
620642230553,fec-parity,pending,13,1,H.264,0,1,26,8,18,3,1,1,2,20,0,0,0,0,87,0,0,0,0,0,0,0,620642327123,96.57,620642187123,43.43,0.215,0,1,0,1,1,0,0,0,0,620642187123,620642190648,39.905
620642238149,nack-sent,pending,12,1,H.264,0,1,26,17,9,4,3,3,9,46,0,0,0,0,60,6,0,0,0,0,0,0,620642295754,57.605,620642230128,8.021,0.479,0,1,0,1,1,0,0,0,0,620642155754,620642163106,75.043
620642238702,fec-parity,pending,12,1,H.264,0,1,26,18,8,5,3,3,10,46,0,0,0,0,76,22,0,0,0,0,0,0,620642295754,57.052,620642155754,82.948,8.463,0,0,0,0,1,0,0,0,0,620642155754,620642163106,75.596
620642245725,fec-recovered,pending,12,1,H.264,0,1,26,21,5,5,4,3,12,46,0,0,0,0,75,21,0,0,0,0,0,0,620642295754,50.029,620642245725,0,6.798,0,1,1,1,1,0,0,0,0,620642155754,620642163106,82.619
620642245725,nack-sent,pending,13,1,H.264,0,1,26,9,17,3,1,2,3,37,0,0,0,0,97,10,0,0,0,0,0,0,620642327123,81.398,620642238652,7.073,8.099,0,0,0,0,1,0,0,0,0,620642187123,620642190648,55.077
620642246162,fec-recovered,pending,12,1,H.264,0,1,26,23,3,5,5,3,13,46,0,0,0,0,70,16,0,0,0,0,0,0,620642295754,49.592,620642246162,0,0.437,0,1,1,1,1,0,0,0,0,620642155754,620642163106,83.056
620642246421,fec-parity,pending,14,1,H.264,0,1,26,6,20,1,0,0,0,0,0,0,0,0,128,8,0,0,0,0,0,0,620642351883,105.462,620642211883,34.538,0.731,0,1,0,1,1,0,0,0,0,620642211883,620642218624,27.797
620642250681,nack-sent,pending,14,1,H.264,0,1,26,8,18,1,0,1,0,18,0,0,0,0,144,24,0,0,0,0,0,0,620642351883,101.202,620642246680,4.001,0.092,0,1,1,1,1,0,0,0,0,620642211883,620642218624,32.057
620642251546,fec-parity,pending,12,1,H.264,0,1,26,24,2,6,5,3,14,46,0,0,0,0,73,19,0,0,0,0,0,0,620642295754,44.208,620642155754,95.792,5.118,0,1,0,1,1,1,0,0,0,620642155754,620642163106,88.44
620642251546,fec-recovered,pending,12,1,H.264,0,1,26,25,1,6,6,3,14,46,0,0,0,0,73,19,0,0,0,0,0,0,620642295754,44.208,620642251546,0,95.792,0,1,1,0,1,0,0,0,0,620642155754,620642163106,88.44
620642255724,fec-parity,pending,14,1,H.264,0,1,26,12,14,2,0,1,4,18,0,0,0,0,141,21,0,0,0,0,0,0,620642351883,96.159,620642211883,43.841,2.545,0,1,0,1,1,0,0,0,0,620642211883,620642218624,37.1
620642259675,fec-parity,pending,13,1,H.264,0,1,26,14,12,4,1,2,8,37,0,0,0,0,106,19,0,0,0,0,0,0,620642327123,67.448,620642187123,72.552,4.76,0,1,0,1,1,1,0,0,0,620642187123,620642190648,69.027
620642259675,fec-recovered,pending,13,1,H.264,0,1,26,15,11,4,2,2,8,37,0,0,0,0,106,19,0,0,0,0,0,0,620642327123,67.448,620642259675,0,72.552,0,1,1,0,1,0,0,0,0,620642187123,620642190648,69.027
620642260016,completed,completed,12,1,H.264,0,1,26,26,0,6,6,3,15,46,0,0,0,0,79,25,0,0,0,0,0,0,620642295754,35.738,620642260016,0,8.47,0,1,1,0,1,0,0,0,0,620642155754,620642163106,96.91
620642266713,nack-sent,pending,13,1,H.264,0,1,26,16,10,4,2,3,9,47,0,0,0,0,111,24,0,0,0,0,0,0,620642327123,60.41,620642261210,5.503,1.535,0,1,1,1,1,0,0,0,0,620642187123,620642190648,76.065
620642269506,fec-parity,pending,13,1,H.264,0,1,26,16,10,5,2,3,9,47,0,0,0,0,111,24,0,0,0,0,0,0,620642327123,57.617,620642187123,82.383,1.535,0,1,0,1,1,1,0,0,0,620642187123,620642190648,78.858
620642269506,fec-recovered,pending,13,1,H.264,0,1,26,17,9,5,3,3,9,47,0,0,0,0,111,24,0,0,0,0,0,0,620642327123,57.617,620642269506,0,82.383,0,1,1,0,1,0,0,0,0,620642187123,620642190648,78.858
620642273877,nack-sent,pending,14,1,H.264,0,1,26,14,12,2,0,2,6,30,0,0,0,0,137,17,0,0,0,0,0,0,620642351883,78.006,620642273877,0,11.786,0,1,1,0,1,0,0,0,0,620642211883,620642218624,55.253
620642275188,fec-recovered,pending,14,1,H.264,0,1,26,17,9,2,1,2,8,30,0,0,0,0,135,15,0,0,0,0,0,0,620642351883,76.695,620642275188,0,0.832,0,1,1,1,1,0,0,0,0,620642211883,620642218624,56.564
620642280887,fec-parity,pending,14,1,H.264,0,1,26,17,9,3,1,2,8,30,0,0,0,0,135,15,0,0,0,0,0,0,620642351883,70.996,620642211883,69.004,0.832,0,1,0,1,1,1,0,0,0,620642211883,620642218624,62.263
620642280887,fec-recovered,pending,14,1,H.264,0,1,26,18,8,3,2,2,8,30,0,0,0,0,135,15,0,0,0,0,0,0,620642351883,70.996,620642280887,0,69.004,0,1,1,0,1,0,0,0,0,620642211883,620642218624,62.263
620642281368,fec-parity,pending,15,1,H.264,0,1,26,4,22,1,0,0,0,0,0,0,0,0,155,2,0,0,0,0,0,0,620642390428,109.06,620642250428,30.94,5.007,0,1,0,1,1,0,0,0,0,620642250428,620642255578,25.79
620642281527,fec-parity,pending,13,1,H.264,0,1,26,19,7,6,3,3,11,47,0,0,0,0,102,15,0,0,0,0,0,0,620642327123,45.596,620642187123,94.404,7.044,0,0,0,0,1,0,0,0,0,620642187123,620642190648,90.879
620642281687,fec-recovered,pending,13,1,H.264,0,1,26,21,5,6,4,3,12,47,0,0,0,0,100,13,0,0,0,0,0,0,620642327123,45.436,620642281687,0,0.16,0,1,1,1,1,0,0,0,0,620642187123,620642190648,91.039
620642281998,fec-recovered,pending,13,1,H.264,0,1,26,23,3,6,5,3,13,47,0,0,0,0,104,17,0,0,0,0,0,0,620642327123,45.125,620642281998,0,0.311,0,1,1,1,1,0,0,0,0,620642187123,620642190648,91.35
620642284638,nack-sent,pending,15,1,H.264,0,1,26,6,20,1,0,1,0,20,0,0,0,0,161,8,0,0,0,0,0,0,620642390428,105.79,620642281952,2.686,0.048,0,1,1,1,1,0,0,0,0,620642250428,620642255578,29.06
620642293195,fec-recovered,pending,13,1,H.264,0,1,26,25,1,6,6,3,14,47,0,0,0,0,107,20,0,0,0,0,0,0,620642327123,33.928,620642293195,0,11.197,0,1,1,0,1,0,0,0,0,620642187123,620642190648,102.547
620642293474,fec-recovered,pending,15,1,H.264,0,1,26,11,15,1,1,1,4,20,0,0,0,0,160,7,0,0,0,0,0,0,620642390428,96.954,620642293474,0,0.348,0,1,1,1,1,0,0,0,0,620642250428,620642255578,37.896
620642294325,fec-parity,pending,15,1,H.264,0,1,26,11,15,2,1,1,4,20,0,0,0,0,160,7,0,0,0,0,0,0,620642390428,96.103,620642250428,43.897,0.348,0,1,0,1,1,0,0,0,0,620642250428,620642255578,38.747
620642294325,nack-sent,pending,14,1,H.264,0,1,26,19,7,3,2,3,9,37,0,0,0,0,124,4,0,0,0,0,0,0,620642351883,57.558,620642281266,13.059,0.379,0,1,0,1,1,0,0,0,0,620642211883,620642218624,75.701
620642301105,fec-parity,pending,13,1,H.264,0,1,26,25,1,7,6,3,14,47,0,0,0,0,107,20,0,0,0,0,0,0,620642327123,26.018,620642187123,113.982,11.197,0,1,0,0,1,1,0,0,0,620642187123,620642190648,110.457
620642301105,fec-recovered,pending,13,1,H.264,0,1,26,26,0,7,7,3,14,47,0,0,0,0,107,20,0,0,0,0,0,0,620642327123,26.018,620642301105,0,113.982,0,1,1,0,1,0,0,0,0,620642187123,620642190648,110.457
620642301105,completed,completed,13,1,H.264,0,1,26,26,0,7,7,3,14,47,0,0,0,0,107,20,0,0,0,0,0,0,620642327123,26.018,620642301105,0,113.982,0,1,1,0,1,0,0,0,0,620642187123,620642190648,110.457
620642308421,nack-sent,pending,15,1,H.264,0,1,26,13,13,2,1,2,6,33,0,0,0,0,154,1,0,0,0,0,0,0,620642390428,82.007,620642300998,7.423,6.22,0,1,0,1,1,0,0,0,0,620642250428,620642255578,52.843
620642315525,fec-parity,pending,14,1,H.264,0,1,26,20,6,4,2,3,10,37,0,0,0,0,131,11,0,0,0,0,0,0,620642351883,36.358,620642211883,103.642,27.467,0,0,0,0,1,0,0,0,0,620642211883,620642218624,96.901
620642316377,fec-parity,pending,15,1,H.264,0,1,26,17,9,3,1,2,10,33,0,0,0,0,178,25,0,0,0,0,0,0,620642390428,74.051,620642250428,65.949,0.173,0,1,0,1,1,0,0,0,0,620642250428,620642255578,60.799
620642321894,fec-recovered,pending,14,1,H.264,0,1,26,22,4,4,3,3,11,37,0,0,0,0,139,19,0,0,0,0,0,0,620642351883,29.989,620642321894,0,6.369,0,1,1,1,1,0,0,0,0,620642211883,620642218624,103.27
620642322188,fec-parity,pending,16,1,H.264,0,1,26,5,21,1,0,0,0,0,0,0,0,0,194,8,0,0,0,0,0,0,620642424460,102.272,620642284460,37.728,0.822,0,1,0,1,1,0,0,0,0,620642284460,620642294904,27.284
620642322368,fec-recovered,pending,15,1,H.264,0,1,26,19,7,3,2,2,11,33,0,0,0,0,170,17,0,0,0,0,0,0,620642390428,68.06,620642322368,0,5.991,0,1,1,1,1,0,0,0,0,620642250428,620642255578,66.79
