eventTimeUs,eventName,outcome,frameId,streamId,codec,keyFrame,largeFrame,chunkCount,receivedChunks,missingChunks,fecParityPackets,fecRecoveredChunks,nackCount,postNackReceivedChunks,nackRequestedChunks,retransmitReceivedChunks,retransmitDuplicatePackets,emergencyRepairReceivedChunks,emergencyRepairDuplicatePackets,lastPacketSequence,lastPacketChunkIndex,lastRetransmitSequence,lastRetransmitChunkIndex,eventPacketSequence,eventPacketChunkIndex,eventPacketWasRetransmit,eventPacketWasEmergencyRepair,recoveryExpireTimeUs,recoverySlackMs,lastUpdateTimeUs,lastUpdateAgeMs,recentArrivalIntervalMs,likelyArrivalSuppressionCount,likelyArrivalWindowHit,likelyArrivalRecentHit,likelyArrivalTightCadenceHit,likelyArrivalFecParityHit,likelyArrivalFecRecoverableHit,keyTinyLastChanceNackSent,keyTinyLastChanceMissingChunks,keyTinyLastChanceSlackMs,sendTimeUs,firstReceiveTimeUs,ageMs
619297744526,fec-parity,pending,12,1,H.264,0,1,26,24,2,4,3,2,8,19,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,34.975,619297639501,105.025,0.306,0,1,0,1,1,0,0,0,0,619297639501,619297647478,97.048
619297744526,nack-deferred-likely-arrival,pending,12,1,H.264,0,1,26,24,2,4,3,2,8,19,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,34.975,619297744526,0,105.025,1,1,1,0,1,0,0,0,0,619297639501,619297647478,97.048
619297744526,nack-sent,pending,13,1,H.264,0,1,26,16,10,2,1,2,7,28,0,0,0,0,99,16,0,0,0,0,0,0,619297823396,78.87,619297736635,7.891,3.436,0,1,0,1,1,0,0,0,0,619297683396,619297691053,53.473
619297747502,fec-parity,pending,13,1,H.264,0,1,26,17,9,3,1,2,8,28,0,0,0,0,101,18,0,0,0,0,0,0,619297823396,75.894,619297683396,64.106,10.664,0,0,0,0,1,0,0,0,0,619297683396,619297691053,56.449
619297751154,fec-parity,pending,14,1,H.264,0,1,26,0,26,1,0,0,0,0,0,0,0,0,144,8,0,0,0,0,0,0,0,0,619297732516,18.638,0,0,0,0,0,1,0,0,0,0,619297732516,619297751154,0
619297751154,nack-deferred-likely-arrival,pending,12,1,H.264,0,1,26,24,2,4,3,2,8,19,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,28.347,619297744526,6.628,105.025,2,1,1,0,1,0,0,0,0,619297639501,619297647478,103.676
619297757419,fec-parity,pending,12,1,H.264,0,1,26,24,2,5,3,2,8,19,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,22.082,619297639501,117.918,105.025,2,1,0,0,1,1,0,0,0,619297639501,619297647478,109.941
619297757419,fec-recovered,pending,12,1,H.264,0,1,26,25,1,5,4,2,8,19,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,22.082,619297757419,0,117.918,2,1,1,0,1,0,0,0,0,619297639501,619297647478,109.941
619297757419,nack-sent,pending,12,1,H.264,0,1,26,25,1,5,4,3,8,20,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,22.082,619297757419,0,117.918,2,1,1,0,1,0,0,0,0,619297639501,619297647478,109.941
619297758349,fec-parity,pending,12,1,H.264,0,1,26,25,1,6,4,3,8,20,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,21.152,619297639501,118.848,117.918,2,0,0,0,1,0,0,0,0,619297639501,619297647478,110.871
619297764538,fec-parity,pending,13,1,H.264,0,1,26,19,7,4,1,2,10,28,0,0,0,0,95,12,0,0,0,0,0,0,619297823396,58.858,619297683396,81.142,0.151,0,1,0,1,1,1,0,0,0,619297683396,619297691053,73.485
619297764538,fec-recovered,pending,13,1,H.264,0,1,26,20,6,4,2,2,10,28,0,0,0,0,95,12,0,0,0,0,0,0,619297823396,58.858,619297764538,0,81.142,0,1,1,0,1,0,0,0,0,619297683396,619297691053,73.485
619297764538,nack-sent,pending,13,1,H.264,0,1,26,20,6,4,2,3,10,34,0,0,0,0,95,12,0,0,0,0,0,0,619297823396,58.858,619297764538,0,81.142,0,1,1,0,1,0,0,0,0,619297683396,619297691053,73.485
619297765152,fec-parity,pending,14,1,H.264,0,1,26,3,23,2,0,0,0,0,0,0,0,0,133,17,0,0,0,0,0,0,619297872516,107.364,619297732516,32.636,0.084,0,1,0,1,1,0,0,0,0,619297732516,619297751154,13.998
619297770670,fec-parity,pending,13,1,H.264,0,1,26,20,6,5,2,3,10,34,0,0,0,0,95,12,0,0,0,0,0,0,619297823396,52.726,619297683396,87.274,81.142,0,0,0,0,1,0,0,0,0,619297683396,619297691053,79.617
619297770670,expired-no-slack,expired,12,1,H.264,0,1,26,25,1,6,4,3,8,20,0,0,0,0,54,4,0,0,0,0,0,0,619297779501,8.831,619297758349,12.321,118.848,2,0,0,0,1,0,0,0,0,619297639501,619297647478,123.192
619297771069,fec-parity,pending,13,1,H.264,0,1,26,20,6,6,2,3,10,34,0,0,0,0,95,12,0,0,0,0,0,0,619297823396,52.327,619297683396,87.673,87.274,0,1,0,0,1,1,0,0,0,619297683396,619297691053,80.016
619297771069,fec-recovered,pending,13,1,H.264,0,1,26,21,5,6,3,3,10,34,0,0,0,0,95,12,0,0,0,0,0,0,619297823396,52.327,619297771069,0,87.673,0,1,1,0,1,0,0,0,0,619297683396,619297691053,80.016
619297783753,fec-parity,pending,13,1,H.264,0,1,26,22,4,7,3,3,11,34,0,0,0,0,83,0,0,0,0,0,0,0,619297823396,39.643,619297683396,100.357,5.75,0,1,0,1,1,0,0,0,0,619297683396,619297691053,92.7
619297783753,nack-sent,pending,14,1,H.264,0,1,26,6,20,2,0,1,0,20,0,0,0,0,130,14,0,0,0,0,0,0,619297872516,88.763,619297777072,6.681,0.06,0,1,1,1,1,0,0,0,0,619297732516,619297751154,32.599
619297784382,fec-recovered,pending,13,1,H.264,0,1,26,24,2,7,4,3,12,34,0,0,0,0,103,20,0,0,0,0,0,0,619297823396,39.014,619297784382,0,0.629,0,1,1,1,1,0,0,0,0,619297683396,619297691053,93.329
619297789172,fec-parity,pending,14,1,H.264,0,1,26,8,18,3,0,1,2,20,0,0,0,0,129,13,0,0,0,0,0,0,619297872516,83.344,619297732516,56.656,4.344,0,1,0,1,1,0,0,0,0,619297732516,619297751154,38.018
619297789456,fec-recovered,pending,14,1,H.264,0,1,26,11,15,3,1,1,4,20,0,0,0,0,124,8,0,0,0,0,0,0,619297872516,83.06,619297789456,0,0.09,0,1,1,1,1,0,0,0,0,619297732516,619297751154,38.302
619297790466,fec-parity,pending,15,1,H.264,0,1,26,5,21,1,0,0,0,0,0,0,0,0,165,16,0,0,0,0,0,0,619297897167,106.701,619297757167,33.299,2.166,0,1,0,1,1,0,0,0,0,619297757167,619297764442,26.024
619297796432,nack-sent,pending,15,1,H.264,0,1,26,7,19,1,0,1,0,19,0,0,0,0,169,20,0,0,0,0,0,0,619297897167,100.735,619297796432,0,5.698,0,1,1,1,1,0,0,0,0,619297757167,619297764442,31.99
619297802951,fec-recovered,pending,15,1,H.264,0,1,26,11,15,1,1,1,3,19,0,0,0,0,154,5,0,0,0,0,0,0,619297897167,94.216,619297802951,0,5.962,0,1,1,1,1,0,0,0,0,619297757167,619297764442,38.509
619297803358,fec-parity,pending,14,1,H.264,0,1,26,12,14,4,1,1,5,20,0,0,0,0,116,0,0,0,0,0,0,0,619297872516,69.158,619297732516,70.842,7.577,0,0,0,0,1,0,0,0,0,619297732516,619297751154,52.204
619297803587,fec-parity,pending,15,1,H.264,0,1,26,11,15,2,1,1,3,19,0,0,0,0,154,5,0,0,0,0,0,0,619297897167,93.58,619297757167,46.42,5.962,0,1,0,1,1,0,0,0,0,619297757167,619297764442,39.145
619297803818,nack-sent,pending,14,1,H.264,0,1,26,13,13,4,1,2,6,33,0,0,0,0,134,18,0,0,0,0,0,0,619297872516,68.698,619297803818,0,0.46,0,1,1,1,1,0,0,0,0,619297732516,619297751154,52.664
619297809354,fec-parity,pending,15,1,H.264,0,1,26,11,15,3,1,1,3,19,0,0,0,0,154,5,0,0,0,0,0,0,619297897167,87.813,619297757167,52.187,46.42,0,1,0,0,1,1,0,0,0,619297757167,619297764442,44.912
619297809354,fec-recovered,pending,15,1,H.264,0,1,26,12,14,3,2,1,3,19,0,0,0,0,154,5,0,0,0,0,0,0,619297897167,87.813,619297809354,0,52.187,0,1,1,0,1,0,0,0,0,619297757167,619297764442,44.912
619297815695,expired-no-slack,expired,13,1,H.264,0,1,26,24,2,7,4,3,12,34,0,0,0,0,102,19,0,0,0,0,0,0,619297823396,7.701,619297784382,31.313,0.629,0,1,0,1,1,0,0,0,0,619297683396,619297691053,124.642
619297816034,fec-parity,pending,14,1,H.264,0,1,26,14,12,5,1,2,7,33,0,0,0,0,118,2,0,0,0,0,0,0,619297872516,56.482,619297732516,83.518,0.22,0,1,0,1,1,0,0,0,0,619297732516,619297751154,64.88
619297816225,fec-recovered,pending,15,1,H.264,0,1,26,17,9,3,3,1,7,19,0,0,0,0,173,24,0,0,0,0,0,0,619297897167,80.942,619297816225,0,0.233,0,1,1,1,1,0,0,0,0,619297757167,619297764442,51.783
619297821815,fec-recovered,pending,14,1,H.264,0,1,26,17,9,5,2,2,9,33,0,0,0,0,117,1,0,0,0,0,0,0,619297872516,50.701,619297821815,0,5.627,0,1,1,1,1,0,0,0,0,619297732516,619297751154,70.661
619297821815,nack-sent,pending,15,1,H.264,0,1,26,18,8,3,3,2,8,27,0,0,0,0,150,1,0,0,0,0,0,0,619297897167,75.352,619297816371,5.444,0.146,0,1,1,1,1,0,0,0,0,619297757167,619297764442,57.373
619297822263,fec-recovered,pending,14,1,H.264,0,1,26,19,7,5,3,2,10,33,0,0,0,0,132,16,0,0,0,0,0,0,619297872516,50.253,619297822263,0,0.448,0,1,1,1,1,0,0,0,0,619297732516,619297751154,71.109
619297822476,fec-parity,pending,14,1,H.264,0,1,26,19,7,6,3,2,10,33,0,0,0,0,132,16,0,0,0,0,0,0,619297872516,50.04,619297732516,89.96,0.448,0,1,0,1,1,1,0,0,0,619297732516,619297751154,71.322
619297822476,fec-recovered,pending,14,1,H.264,0,1,26,20,6,6,4,2,10,33,0,0,0,0,132,16,0,0,0,0,0,0,619297872516,50.04,619297822476,0,89.96,0,1,1,0,1,0,0,0,0,619297732516,619297751154,71.322
619297828209,fec-parity,pending,15,1,H.264,0,1,26,20,6,4,3,2,10,27,0,0,0,0,149,0,0,0,0,0,0,0,619297897167,68.958,619297757167,71.042,0.035,0,1,0,1,1,0,0,0,0,619297757167,619297764442,63.767
619297828209,nack-sent,pending,14,1,H.264,0,1,26,20,6,6,4,3,10,39,0,0,0,0,132,16,0,0,0,0,0,0,619297872516,44.307,619297822476,5.733,89.96,0,1,1,0,1,0,0,0,0,619297732516,619297751154,77.055
619297841270,fec-recovered,pending,14,1,H.264,0,1,26,23,3,6,5,3,12,39,0,0,0,0,140,24,0,0,0,0,0,0,619297872516,31.246,619297841270,0,6.529,0,1,1,1,1,0,0,0,0,619297732516,619297751154,90.116
619297845139,fec-parity,pending,15,1,H.264,0,1,26,22,4,5,3,2,12,27,0,0,0,0,157,8,0,0,0,0,0,0,619297897167,52.028,619297757167,87.972,6.416,0,1,0,1,1,1,0,0,0,619297757167,619297764442,80.697
619297845139,fec-recovered,pending,15,1,H.264,0,1,26,23,3,5,4,2,12,27,0,0,0,0,157,8,0,0,0,0,0,0,619297897167,52.028,619297845139,0,87.972,0,1,1,0,1,0,0,0,0,619297757167,619297764442,80.697
619297845139,nack-sent,pending,15,1,H.264,0,1,26,23,3,5,4,3,12,30,0,0,0,0,157,8,0,0,0,0,0,0,619297897167,52.028,619297845139,0,87.972,0,1,1,0,1,0,0,0,0,619297757167,619297764442,80.697
619297846115,fec-parity,pending,15,1,H.264,0,1,26,24,2,6,4,3,13,30,0,0,0,0,167,18,0,0,0,0,0,0,619297897167,51.052,619297757167,88.948,0.923,0,1,0,1,1,0,0,0,0,619297757167,619297764442,81.673
619297847921,fec-recovered,pending,14,1,H.264,0,1,26,25,1,6,6,3,13,39,0,0,0,0,138,22,0,0,0,0,0,0,619297872516,24.595,619297847921,0,6.651,0,1,1,1,1,0,0,0,0,619297732516,619297751154,96.767
619297856196,fec-recovered,pending,15,1,H.264,0,1,26,26,0,6,5,3,14,30,0,0,0,0,168,19,0,0,0,0,0,0,619297897167,40.971,619297856196,0,10.081,0,1,1,0,1,0,0,0,0,619297757167,619297764442,91.754
619297856196,completed,completed,15,1,H.264,0,1,26,26,0,6,5,3,14,30,0,0,0,0,168,19,0,0,0,0,0,0,619297897167,40.971,619297856196,0,10.081,0,1,1,0,1,0,0,0,0,619297757167,619297764442,91.754
619297860947,expired-no-slack,expired,14,1,H.264,0,1,26,25,1,6,6,3,13,39,0,0,0,0,138,22,0,0,0,0,0,0,619297872516,11.569,619297847921,13.026,6.651,0,1,0,1,1,0,0,0,0,619297732516,619297751154,109.793
619297860947,nack-sent,pending,17,1,H.264,1,1,26,4,22,0,0,1,0,22,0,0,0,0,205,23,0,0,0,0,0,0,619298021453,160.506,619297856064,4.883,10.214,0,1,1,0,0,0,0,0,0,619297836453,619297836841,24.106
619297881039,nack-sent,pending,17,1,H.264,1,1,26,9,17,0,0,2,5,39,0,0,0,0,193,11,0,0,0,0,0,0,619298021453,140.414,619297874220,6.819,5.299,0,1,1,1,0,0,0,0,0,619297836453,619297836841,44.198
619297888417,fec-parity,pending,18,1,H.264,1,1,26,3,23,1,0,0,0,0,0,0,0,0,222,4,0,0,0,0,0,0,619298053437,165.02,619297868437,19.98,1.742,0,1,0,1,1,0,0,0,0,619297868437,619297881318,7.099
619297888732,fec-parity,pending,17,1,H.264,1,1,26,11,15,1,0,2,7,39,0,0,0,0,196,14,0,0,0,0,0,0,619298021453,132.721,619297836453,52.279,0.039,0,1,0,1,1,0,0,0,0,619297836453,619297836841,51.891
