timeSec,scenarioName,networkRuntimeMode,networkModeSendingEnabled,networkModeReceivingEnabled,networkExperimentActive,networkExperimentScenarioName,networkExperimentAdaptiveMode,networkExperimentRemainingSec,networkExperimentStepIndex,networkExperimentStepCount,frameId,receiveFps,decodeFps,displayFps,currentLatencyMs,averageLatencyMs,currentRttMs,averageRttMs,currentJitterMs,packetLossRate,frameDropRate,receivedPackets,missingPackets,sequenceGapPackets,sequenceGapRecoveredPackets,duplicatePackets,duplicateOriginalPackets,duplicateRetransmitPackets,duplicateLateAfterCompletedPackets,duplicateLateAfterCompletedOriginalPackets,duplicateLateAfterCompletedRetransmitPackets,duplicateLateAfterExpiredPackets,duplicateLateAfterRejectedPackets,reorderedPackets,completedFrames,droppedFrames,deadlineDroppedFrames,outputQueueDroppedFrames,outputQueueDropEvents,outputQueueDropBurstEvents,startupWarmupSec,startupWarmupActive,outputQueueDroppedFramesDelta,outputQueueDropEventsDelta,outputQueueDropBurstEventsDelta,startupOutputQueueDroppedFrames,startupOutputQueueDropEvents,startupOutputQueueDropBurstEvents,steadyOutputQueueDroppedFrames,steadyOutputQueueDropEvents,steadyOutputQueueDropBurstEvents,evaluationOutputQueueDroppedFrames,evaluationOutputQueueDropEvents,evaluationOutputQueueDropBurstEvents,lastOutputQueueDropFrameCount,lastOutputQueueDropQueueSize,lastOutputQueueDropOldestAgeMs,lastOutputQueueDropNewestAgeMs,maxOutputQueueDropOldestAgeMs,lastOutputQueueDropReason,completedQueuePushes,completedQueuePops,completedQueueEmptyPolls,completedQueueSize,maxCompletedQueueSize,completedQueueLastPopAgeMs,completedQueueMaxPopAgeMs,completedQueueLastPushIntervalMs,completedQueueMaxPushIntervalMs,lastOutputQueueDropPopAgeMs,lastOutputQueueDropPushIntervalMs,decodedFrames,displayedFrames,frameRecoveryOutcomeEvents,frameRecoveryCompletedFrames,frameRecoveryExpiredFrames,frameRecoveryRejectedFrames,frameRecoveryNackSentFrames,frameRecoveryFecRecoveredFrames,frameRecoveryLastFrameId,frameRecoveryLastStreamId,frameRecoveryLastEvent,frameRecoveryLastOutcome,frameRecoveryLastCodec,frameRecoveryLastKeyFrame,frameRecoveryLastLargeFrame,frameRecoveryLastChunkCount,frameRecoveryLastReceivedChunks,frameRecoveryLastMissingChunks,frameRecoveryLastFecParityPackets,frameRecoveryLastFecRecoveredChunks,frameRecoveryLastNackCount,frameRecoveryLastPostNackReceivedChunks,frameRecoveryLastNackRequestedChunks,frameRecoveryLastRetransmitReceivedChunks,frameRecoveryLastRetransmitDuplicatePackets,frameRecoveryLastPacketSequence,frameRecoveryLastPacketChunkIndex,frameRecoveryLastRetransmitSequence,frameRecoveryLastRetransmitChunkIndex,frameRecoveryLastEventPacketSequence,frameRecoveryLastEventPacketChunkIndex,frameRecoveryLastEventWasRetransmit,frameRecoveryLastAgeMs,retransmitUsefulChunks,retransmitDuplicatePackets,retransmitLateAfterCompletedPackets,retransmitLateAfterCompletedLargePackets,retransmitLateAfterCompletedSentBeforeCompletePackets,retransmitLateAfterCompletedSentAfterCompletePackets,retransmitLateAfterCompletedAvgSendToCompleteMs,retransmitLateAfterCompletedAvgDelayMs,retransmitLateAfterCompletedMaxDelayMs,retransmitLateAfterExpiredPackets,retransmitLateAfterRejectedPackets,retransmitClassifiedPackets,retransmitNotArrivedPackets,retransmitAccountedPackets,retransmitUnclassifiedPackets,retransmitCompletedFrames,retransmitExpiredFrames,retransmitUsefulnessRatio,retransmitDuplicateRatio,retransmitFinalClassificationRatio,retransmitFinalAccountingRatio,retransmitExpiredAfterUsefulRatio,dynamicNackDeadlineMs,dynamicNackUsefulnessRatio,dynamicNackDuplicateRatio,dynamicNackExpiredAfterRetransmitRatio,dynamicNackDecisionReason,nackSuppressedFrames,nackSuppressedMissingChunks,nackPreflightSuppressedFrames,nackPreflightSuppressedChunks,nackFecGraceSuppressedFrames,nackFecGraceSuppressedChunks,nackPredictedUsefulFrames,nackPredictedUsefulChunks,nackDeferredForLikelyArrivalFrames,nackDeferredForLikelyArrivalChunks,nackSkippedTooLateFrames,nackSkippedTooLateChunks,nackRequestedChunkBudget,nackLastShapingReason,nackLastSuppressionReason,ackCount,lastAckMissingRate,ackRetransmittedFrames,ackRetransmittedChunks,repairCanceledByCompleteAckPackets,repairSkippedByTtlPackets,repairQueuedButCanceledPackets,repairSentAfterCompleteAckPackets,repairSentAfterCompleteAckLargePackets,repairSuppressedByFecLikelyFrames,repairSuppressedByFecLikelyPackets,repairSuppressedByFecLikelyLargeFrames,repairSuppressedByFecLikelyLargePackets,repairBudgetSuppressedFrames,repairBudgetSuppressedPackets,repairBudgetSuppressedLargeFrames,repairBudgetSuppressedLargePackets,repairRaceGuardSuppressedFrames,repairRaceGuardSuppressedPackets,repairRaceGuardSuppressedLargePackets,repairBudgetProfile,repairBudgetProfileSwitches,repairBudgetSmoothedMissingRate,repairBudgetSmoothedPacingQueueDelayMs,repairBudgetSmoothedDeliveryMs,repairFecLikelySuppressedCompletedFrames,repairFecLikelySuppressedCompletedPackets,repairFecLikelySuppressedExpiredFrames,repairFecLikelySuppressedExpiredPackets,repairFecLikelySuppressedPendingFrames,repairFecLikelySuppressedPendingPackets,repairFecLikelySuppressionRescueFrames,repairFecLikelySuppressionRescuePackets,h264KeyTinyMissingCriticalFrames,h264KeyTinyMissingCriticalPackets,h264KeyTinyMissingCriticalSentPackets,h264KeyTinyMissingCriticalSkippedPackets,h264KeyTinyMissingCriticalFeasibilitySuppressedFrames,h264KeyTinyMissingCriticalFeasibilitySuppressedPackets,h264KeyTinyMissingCriticalFeasibilityBypassedFrames,h264KeyTinyMissingCriticalFeasibilityBypassedPackets,h264KeyTinyMissingCriticalLastPredictedDeliveryMs,h264KeyTinyMissingCriticalLastRemainingSlackMs,h264KeyTinyMissingCriticalLastFrameId,h264KeyTinyMissingCriticalLastAckMissingChunks,h264KeyTinyMissingCriticalLastRequestedChunks,h264KeyTinyMissingCriticalLastEvent,h264KeyTinyEarlyNackFrames,h264KeyTinyEarlyNackMissingChunks,h264KeySmallMissingAckFrames,h264KeySmallMissingAckMissingChunks,h264KeySmallMissingAckHistoryMissingFrames,h264KeySmallMissingAckStaleFrameLagFrames,h264KeySmallMissingAckStaleAgeFrames,h264KeySmallMissingAckRetransmitBudgetExhaustedFrames,h264KeySmallMissingAckDynamicBudgetSuppressedFrames,h264KeySmallMissingAckDynamicBudgetSuppressedPackets,h264KeySmallMissingAckSelectedRepairFrames,h264KeySmallMissingAckSelectedRepairPackets,h264KeySelectedRepair1To2Frames,h264KeySelectedRepair1To2Packets,h264KeySelectedRepair3To4Frames,h264KeySelectedRepair3To4Packets,h264KeySmallMissingAckLastFrameId,h264KeySmallMissingAckLastMissingChunks,h264KeySmallMissingAckLastGate,h264KeyRepair1To2CompletedFrames,h264KeyRepair1To2ExpiredFrames,h264KeyRepair1To2ArrivedPackets,h264KeyRepair1To2DuplicatePackets,h264KeyRepair1To2LateCompletedPackets,h264KeyRepair1To2LateExpiredPackets,h264KeyRepair1To2LateRejectedPackets,h264KeyTinyEmergencyCompletedFrames,h264KeyTinyEmergencyArrivedBeforeRetirePackets,h264KeyTinyEmergencyDuplicateBeforeRetirePackets,h264KeyTinyEmergencyArrivedAfterCompletePackets,h264KeyTinyEmergencyArrivedAfterExpirePackets,h264KeyTinyEmergencyArrivedAfterRejectedPackets,h264KeyTinyEmergencyNotArrivedPackets,h264KeyTinyEmergencySendToArrivalAvgMs,h264KeyTinyEmergencySendToArrivalMaxMs,h264KeyTinyLastChanceNackFrames,h264KeyTinyLastChanceMissing1Frames,h264KeyTinyLastChanceCompletedFrames,h264KeyTinyLastChanceExpiredFrames,h264KeyTinyLastChanceArrivedBeforeRetirePackets,h264KeyTinyLastChanceDuplicateBeforeRetirePackets,h264KeyTinyLastChanceLateCompletedPackets,h264KeyTinyLastChanceLateExpiredPackets,h264KeyTinyLastChanceLateRejectedPackets,h264KeyTinyLastChanceSlackAvgMs,h264KeyTinyLastChanceSlackMinMs,h264KeyTinyLastChanceSlackMaxMs,h264KeyRepair3To4CompletedFrames,h264KeyRepair3To4ExpiredFrames,h264KeyRepair3To4ArrivedPackets,h264KeyRepair3To4DuplicatePackets,h264KeyRepair3To4LateCompletedPackets,h264KeyRepair3To4LateExpiredPackets,h264KeyRepair3To4LateRejectedPackets,lateRepairSavedPackets,ackStaleDroppedFrames,ackKeyFrameRequests,h264KeyFrameRequestAckHistoryMissing,h264KeyFrameRequestAckStaleFrameLag,h264KeyFrameRequestAckStaleAge,h264KeyFrameRequestAckRetransmitBudgetExhausted,h264KeyFrameRequestAckHighMissingRate,h264KeyFrameRequestAckCooldownSuppressed,h264KeyFrameRequestAckAlreadyPending,h264KeyFrameRequestAckCooldownNoise,h264KeyFrameRequestAckCooldownSyncRisk,h264KeyFrameRequestAckStaleAgeCooldownNoise,h264KeyFrameRequestAckStaleAgeCooldownSyncRisk,h264KeyFrameRequestAckLastReason,h264KeyFrameRequestReceiverRequests,h264KeyFrameRequestReceiverCooldownSuppressed,h264KeyFrameRequestReceiverCooldownNoise,h264KeyFrameRequestReceiverCooldownSyncRisk,h264KeyFrameRequestReceiverTrueSyncLoss,h264KeyFrameRequestReceiverMissingAck,h264KeyFrameRequestReceiverDeadlineExpired,h264KeyFrameRequestReceiverDeadlineNackMissing,h264KeyFrameRequestReceiverDeadlineNackMissingCooldownNoise,h264KeyFrameRequestReceiverDeadlineNackMissingCooldownSyncRisk,h264KeyFrameRequestReceiverPayloadHeaderFailure,h264KeyFrameRequestReceiverAuInvalid,h264KeyFrameRequestReceiverInitWaitIdr,h264KeyFrameRequestReceiverWaitingForIdr,h264KeyFrameRequestReceiverDecodeFailure,h264KeyFrameRequestReceiverStaleAfterDecode,h264KeyFrameRequestReceiverLastReason,ackKeyFramePending,pacingEnabled,pacingTargetBitrateBps,pacingRepairTargetBitrateBps,pacingQueuedPackets,pacingHighPriorityQueuedPackets,pacingNormalQueuedPackets,pacingEnqueuedPackets,pacingSentPackets,pacingSentBytes,pacingRepairSentPackets,pacingRepairSentBytes,pacingRepairBorrowedPackets,pacingRepairBorrowedBytes,pacingEmergencySentPackets,pacingEmergencySentBytes,pacingEmergencyBorrowedPackets,pacingEmergencyBorrowedBytes,h264KeyTinyEmergencyLastQueueAgeMs,h264KeyTinyEmergencyMaxQueueAgeMs,h264KeyTinyEmergencyAvgQueueAgeMs,pacingDroppedPackets,pacingDeadlineDroppedPackets,pacingHighPriorityDeadlineDroppedPackets,pacingNormalDeadlineDroppedPackets,pacingOverflowDroppedPackets,pacingCurrentQueueDelayMs,pacingMaxQueueDelayMs,pacingVideoCreditBytes,pacingRepairCreditBytes,transportFeedbackPackets,transportFeedbackPacketStatuses,transportFeedbackReceivedPackets,transportFeedbackMissingPackets,transportFeedbackSequenceGapPackets,transportFeedbackSequenceGapRecoveredPackets,transportFeedbackLossRate,transportFeedbackArrivalJitterMs,transportFeedbackQueueDelayTrendMs,transportFeedbackLastSequence,estimatedBandwidthBps,deliveryRateBps,bandwidthQueueDelayMs,bandwidthRttTrendMs,bandwidthLossTrend,bandwidthJitterTrendMs,bandwidthFeedbackSamples,deadlineNackSentFrames,deadlineNackRecoveredFrames,deadlineNackMissingChunks,deadlineNackSentH264KeyFrames,deadlineNackSentH264LargeFrames,deadlineNackSentH264DeltaFrames,deadlineNackExpiredDroppedFrames,deadlineNackExpiredAfterNackFrames,deadlineNackExpiredMissingChunks,deadlineNackExpiredH264KeyFrames,deadlineNackExpiredH264KeyMissingChunks,deadlineNackLastExpiredH264KeyMissingChunks,deadlineNackExpiredH264KeyMissingChunks1,deadlineNackExpiredH264KeyMissingChunks2To4,deadlineNackExpiredH264KeyMissingChunks5To8,deadlineNackExpiredH264KeyMissingChunks9To16,deadlineNackExpiredH264KeyMissingChunks17Plus,h264KeySmallMissingDeadlineRescueFrames,h264KeySmallMissingDeadlineRescueMissingChunks,h264KeySmallMissingDeadlineRescueCompletedFrames,h264KeySmallMissingDeadlineRescueRejectedFrames,h264KeySmallMissingDeadlineRescueExpiredFrames,h264KeySmallMissingDeadlineRescueCompletedMissingChunks,h264KeySmallMissingDeadlineRescueExpiredMissingChunks,deadlineNackExpiredH264LargeFrames,deadlineNackExpiredH264DeltaFrames,fecEnabled,adaptiveFecEnabled,fecGroupChunkCount,fecParityPackets,fecRecoveredFrames,fecRecoveredChunks,h264ReassemblerAuRejectedFrames,h264ReassemblerHeaderFailures,h264ReassemblerPayloadSizeMismatches,h264ReassemblerFrameIdMismatches,h264ReassemblerCrcMismatches,h264ReassemblerLastRejectReason,adaptiveFecDecisionReason,adaptiveFecHoldReason,adaptiveFecG8ToG4Recovery,adaptiveFecQualityHoldActive,adaptiveFecQualityHoldCanceled,adaptiveFecEmergencyG2Active,adaptiveFecEarlyOffReason,adaptiveEnabled,adaptiveControlMode,adaptiveCongestionControlMode,targetJpegQuality,targetFps,targetBitrateKbps,adaptiveBandwidthCeilingKbps,targetWidth,targetHeight,actualCodec,actualEncodeWidth,actualEncodeHeight,actualRawFrameBytes,actualEncodedFrameBytes,rawFrameBytes,encodedFrameBytes,compressionRatio,captureFps,cameraCaptureSubtype,cameraCaptureWidth,cameraCaptureHeight,cameraCaptureFormatFps,encodeMs,resizeMs,nv12PrepareMs,h264EncodeMs,h264EncoderRequestedBitrateKbps,h264EncoderTargetBitrateKbps,h264EncoderAppliedBitrateKbps,h264DynamicBitrateUpdateRequests,h264DynamicBitrateUpdateSuccesses,h264DynamicBitrateUpdateFailures,h264EncoderReinitializations,pacingBudgetTargetBitrateKbps,h264VideoBudgetScale,pacingBurstGuardActive,fixedPacingRecentMaxQueueDelayMs,fixedPacingQueueReleaseStableSec,fixedPacingQueueRecovered,fixedPacingQueueReleaseEligible,adaptiveRepairBudgetUtilization,adaptiveRepairBorrowedRatio,adaptiveRepairSentBytesDelta,adaptiveRepairBorrowedBytesDelta,adaptiveRepairBudgetGuardActive,adaptiveRepairVideoBudgetPressure,adaptiveRetransmitUsefulRatio,adaptiveLateRepairWasteRatio,adaptiveRetransmitNotArrivedRatio,adaptiveRetransmitAccountingComplete,adaptiveLateRepairWastePressure,adaptiveRetransmitNotArrivedPressure,adaptiveRepairDecisionReason,h264AuChunkCount,h264AuIsIdr,h264AuIsDecoderSync,h264RequestedKeyFrameConsumedFrames,h264EncoderKeyFrameRequests,h264RecoveryKeyFrameRequests,h264AwaitingSyncKeyFrameRequests,h264PeriodicIdrRequests,h264IdrFrames,h264DecoderSyncFrames,h264ConsecutiveIdrFrames,h264MaxConsecutiveIdrFrames,h264AuProtectionLevel,h264AuDroppedBeforeSend,h264AuDropReason,h264AuDroppedBytes,h264AuDroppedChunks,h264AuPacingQueueDelayMs,h264AuEstimatedSendMs,h264InputGatedByPacing,h264InputGateReason,h264InputGateQueueDelayMs,h264InputGateVideoCreditBytes,h264InputGateFrameBudgetBytes,h264InputGateDurationMs,h264InputGateConsecutiveFrames,h264InputGateSkippedInputFrames,h264InputGateForcedOpen,h264InputGateReleaseReason,fecProtectedH264KeyFrames,fecProtectedH264LargeFrames,h264EncoderDelayFrames,h264EncoderDelayMs,h264EncoderPendingFrames,h264EncodedInputFrameId,h264EncoderCallMs,h264EncoderSampleCreateMs,h264EncoderProcessInputMs,h264EncoderPreInputPollMs,h264EncoderPostInputWaitMs,h264EncoderProcessOutputMs,h264EncoderOutputCopyMs,h264EncoderProcessOutputAttempts,h264EncoderAsyncEventCount,h264EncoderHardware,h264EncoderAsync,h264EncoderNeedInputSignaled,h264EncoderOutputProduced,h264EncoderOutputProducedBeforeInput,h264SubmittedNewInput,h264AsyncSubmittedWithoutOutput,h264AsyncPendingNoOutput,h264AsyncCadenceHoldActive,h264AsyncPendingNoOutputStreak,h264AsyncCadenceScale,h264AsyncCadenceHoldRemainingMs,h264AsyncOutputPollBackoffMs,h264InputCadenceFps,h264NeedInputSubmitWake,h264NeedInputSubmitLeadMs,encodedCameraFrameId,encodedCameraSourceTimestamp100ns,encodedCameraCaptureCompletedTimeUs,encodedCameraFrameAgeMs,encodedCameraReadSampleMs,encodedCameraReadSampleEndToCaptureMs,encodedCameraCaptureToPublishMs,encodedCameraPublishToAcquireMs,encodedCameraAcquireToEncoderInputMs,jpegEncodeMs,packetizeMs,sendFrameIntervalMs,cameraFrameReady,cameraFrameId,cameraSourceTimestamp100ns,cameraReadSampleStartTimeUs,cameraReadSampleEndTimeUs,cameraCaptureCompletedTimeUs,cameraFramePublishedTimeUs,cameraSenderAcquireTimeUs,cameraReadSampleMs,cameraReadSampleEndToCaptureMs,cameraCaptureToPublishMs,cameraPublishToAcquireMs,cameraAcquireToSendMs,cameraFrameAgeMs,cameraFrameCacheUsed,receiveJpegDecodeMs,receiveDecodeWorkerFps,receiveDecodeWorkerFrames,receiveDecodePopSuccesses,receiveDecodePopEmptyPolls,receiveDecodeLoopLastPopGapMs,receiveDecodeLoopMaxPopGapMs,receiveStartupDecodeLoopMaxPopGapMs,receiveSteadyDecodeLoopMaxPopGapMs,receiveSteadyDecodeLoopMaxPopGapAtMs,receiveSteadyDecodeLoopMaxPopGapFrameId,receiveSteadyDecodeLoopMaxPopGapStreamId,receiveSteadyDecodeLoopMaxPopGapCodec,receiveSteadyDecodeLoopMaxPopGapInputFrameAgeMs,receiveSteadyDecodeLoopMaxPopGapDecodedQueueSize,receiveSteadyDecodeLoopMaxPopGapCompletedQueueSize,receiveSteadyDecodeLoopMaxPopGapCompletedQueuePopAgeMs,receiveSteadyDecodeLoopMaxPopGapCompletedQueuePushIntervalMs,receiveSteadyDecodeLoopMaxPopGapArrivalRatio,receiveSteadyDecodeLoopMaxPopGapReceiverJitterMs,receiveSteadyDecodeLoopMaxPopGapReceiverLatencyMs,receiveSteadyDecodeLoopMaxPopGapClass,receiveSteadyDecodeLoopMaxPopGapAgeMs,receiveH264StartupActive,receiveH264StartupDecoderSynced,receiveH264StartupFirstDecoded,receiveH264StartupFirstDisplayed,receiveH264StartupReady,receiveH264StartupElapsedMs,receiveH264StartupDecoderSyncMs,receiveH264StartupFirstDecodedMs,receiveH264StartupFirstDisplayedMs,receiveH264StartupReadyMs,receiveH264StartupQueueFlushFrames,receiveDecodeOverwrittenFrames,receiveDecodeQueueDroppedFrames,receiveDecodeRenderOverwriteFrames,receiveDecodeFailures,receiveFreshnessDroppedFrames,receiveFreshnessDroppedFramesDelta,receiveFreshnessDropClass,receiveFreshnessDropEvidence,receiveLastFreshnessDropAgeMs,receiveMaxFreshnessDropAgeMs,receiveLastFreshnessDropFrameId,receiveLastFreshnessDropStreamId,receiveLastFreshnessDropCodec,receiveH264AuInvalidFrames,receiveH264AuCrcMismatches,receiveH264AuPayloadSizeMismatches,receiveH264AuNalCountMismatches,receiveH264AuNoAnnexBNals,receiveH264AuIdrFlagMismatches,receiveH264AuSpsPpsFlagMismatches,receiveH264AuSyncWithoutIdr,receiveH264AuIdrWithoutSpsPps,receiveH264AuForbiddenZeroBit,receiveH264AuLastInvalidReason,receiveDecodeInputFrameAgeMs,receiveDecodeInputCameraFrameAgeMs,receiveDecodeInputEncoderOutputAgeMs,receiveLatestDecodedFrameAgeMs,receiveLatestDecodedCameraFrameAgeMs,receiveLatestDecodedEncoderOutputAgeMs,receiveFreshnessDropThresholdMs,receiveDecodeLastDropReason,receiveUploadBufferWaitMs,receiveDisplayFrameId,receiveDisplayCameraFrameAgeMs,receiveDisplayEncoderOutputAgeMs,receiveDisplayDecodedFrameAgeMs,textureUploadMs,presentGpuWaitMs,renderFramePacingWaitMs,waitableSwapChainWaitMs,presentMs,presentSyncInterval,lowLatencyPresentMode,waitableSwapChainPacingEnabled,waitableSwapChainAvailable,swapChainBufferCount,adaptiveInputPacketLossRate,adaptiveInputReceiveFps,adaptiveInputDecodeFps,adaptiveInputJitterMs,adaptiveInputDisplayFps,adaptiveQoeScore,adaptiveDegradationCause,adaptiveArrivalGapJitterSpikeActive,adaptiveFecRecoveryWorking,adaptiveFecGuardActive,adaptiveFecRecoveryEfficiency,adaptiveFecParityPacketDelta,adaptiveFecRecoveredFrameDelta,adaptiveFecRecoveredChunkDelta,simEnabled,simLossRate,simDuplicateRate,simReorderRate,simMinDelayMs,simMaxDelayMs,simBurstLossLength,simSubmittedPackets,simSentPackets,simDroppedPackets,simDuplicatedPackets,simReorderedPackets
0.121,Custom_loss6_delay0-100_dup0_reorder6_burst0,Loopback,1,1,0,,,0.000,0,21,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,,0,0,12,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,balanced,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,9500000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,3750.000,4800.000,0,0,0,0,0,0,0.000,0.000,0.000,0,6000000,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,disabled,,0,0,0,0,,1,Fixed Quality,Hybrid,85,30,9500,12000,640,360,,0,0,0,0,0,0,0.000,0.000,,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1.000,0,0.000,0.000,1,0,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0.000,0.000,0,,0.000,0.000,0.000,0.000,0,0,0,,0,0,0,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,0.000,0,0,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0,12,0.000,0.000,0.000,0.000,0.000,0,0,,0.000,0,0,0.000,0.000,0.000,0.000,0.000,,-1.000,1,0,0,0,0,121.366,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,,,0.000,0.000,0,0,,0,0,0,0,0,0,0,0,0,0,,0.000,0.000,0.000,0.000,0.000,0.000,120.000,,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,0,1,3,0.000,0.000,0.000,0.000,0.000,0.000,None,0,0,0,0.000,0,0,0,1,0.060,0.000,0.060,0,100,0,0,0,0,0,0
1.121,Custom_loss6_delay0-100_dup0_reorder6_burst0,Loopback,1,1,0,,,0.000,0,21,18,21.510,21.458,21.229,99.011,83.723,0.000,0.000,10.627,0.105,0.118,281,33,270,237,39,10,2,27,18,9,0,0,240,15,2,0,0,0,0,5.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,,14,14,115,0,1,34.741,126.477,35.862,127.112,0.000,0.000,13,13,150,24,1,0,34,34,19,1,nack-deferred-likely-arrival,pending,H.264,0,1,26,24,2,6,6,2,11,37,0,0,267,12,0,0,0,0,0,77.899,3,2,9,1,9,0,39.188,35.282,59.650,0,0,14,2,16,0,5,0,0.600,0.400,0.875,1.000,0.000,29.000,0.000,0.000,0.000,insufficient-sample,10,16,0,0,6,10,34,292,4,6,0,0,292,deferred-likely-arrival,likely-arrival,63,0.692,6,16,0,0,0,0,0,0,0,0,0,4,25,2,23,0,0,0,jitter-ack-loss,0,0.805,0.345,108.345,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,108.315,109.738,4,2,2,sent,0,0,14,35,0,0,10,0,2,2,4,10,2,4,2,6,17,4,stale-age,1,0,1,0,8,0,0,1,1,0,2,0,0,1,87.848,133.859,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,25,39,4,0,0,1,0,1,41,2,23,18,23,13,stale-age-cooldown-noise,2,42,22,20,21,10,1,33,16,15,0,0,0,0,0,0,deadline-nack-missing-cooldown-noise,0,1,9500000,1200000,10,0,10,356,346,413223,21,23613,2,2496,4,3646,1,1244,0.013,0.022,0.017,0,0,0,0,0,4.725,21.026,905.688,4800.000,20,539,269,124,270,146,0.316,29.813,0.067,20,5774269,8272756,1.838,0.000,0.445,19.561,539,34,12,292,16,15,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,42,34,34,0,0,0,0,0,,disabled,,0,0,0,0,,1,Fixed Quality,Hybrid,85,30,9500,12000,640,360,H.264,480,270,518400,30264,518400,30264,0.058,0.000,,0,0,0.000,2.280,0.000,0.000,0.080,7250,7250,7250,0,0,0,1,9500,1.000,0,9.554,0.000,0,0,0.000,0.000,0,0,0,0,0.000,1.000,0.000,1,0,0,disabled,26,0,0,2,11,2,9,0,6,6,0,4,large-au-observed,0,,0,0,14.845,25.485,0,,0.000,0.000,0.000,0.000,0,0,0,,1,0,0,5.809,0,21,0.080,0.000,0.000,0.079,0.000,0.054,0.008,1,1,1,1,0,1,1,0,0,0,1,0,0.860,143.334,0.000,26,0,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.191,10.118,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.130,21.458,13,14,116,35.850,127.205,127.205,124.950,1060.205,17,1,H.264,96.183,0,0,123.856,124.999,1.000,58.498,95.052,arrival-gap-jitter-spike,61.699,0,1,1,1,1,1121.904,450.573,548.711,549.250,549.250,0,0,0,0,0,0,0,,,0.000,0.000,0,0,,0,0,0,0,0,0,0,0,0,0,,91.291,0.000,93.493,0.000,0.000,0.000,129.505,,0.000,18,0.000,100.765,4.338,0.088,0.292,0.049,0.000,0.243,1,0,0,1,3,0.105,21.510,21.458,10.627,21.229,1.000,Jitter,1,1,0,0.000,2,3,3,1,0.060,0.000,0.060,0,100,0,347,285,14,0,16
