eventTimeUs,eventName,outcome,frameId,streamId,codec,keyFrame,largeFrame,chunkCount,receivedChunks,missingChunks,fecParityPackets,fecRecoveredChunks,nackCount,postNackReceivedChunks,nackRequestedChunks,retransmitReceivedChunks,retransmitDuplicatePackets,emergencyRepairReceivedChunks,emergencyRepairDuplicatePackets,lastPacketSequence,lastPacketChunkIndex,lastRetransmitSequence,lastRetransmitChunkIndex,eventPacketSequence,eventPacketChunkIndex,eventPacketWasRetransmit,eventPacketWasEmergencyRepair,recoveryExpireTimeUs,recoverySlackMs,lastUpdateTimeUs,lastUpdateAgeMs,recentArrivalIntervalMs,likelyArrivalSuppressionCount,likelyArrivalWindowHit,likelyArrivalRecentHit,likelyArrivalTightCadenceHit,likelyArrivalFecParityHit,likelyArrivalFecRecoverableHit,keyTinyLastChanceNackSent,keyTinyLastChanceMissingChunks,keyTinyLastChanceSlackMs,sendTimeUs,firstReceiveTimeUs,ageMs
619469891646,fec-recovered,pending,1411,1,H.264,0,1,21,19,2,4,2,3,8,22,0,0,0,0,40539,19,0,0,0,0,0,0,619469928390,36.744,619469891646,0,103.256,0,1,1,0,1,0,0,0,0,619469788390,619469789534,102.112
619469892025,fec-recovered,pending,1411,1,H.264,0,1,21,21,0,4,3,3,9,22,0,0,0,0,40535,15,0,0,0,0,0,0,619469928390,36.365,619469892025,0,0.379,0,1,1,1,1,0,0,0,0,619469788390,619469789534,102.491
619469892025,completed,completed,1411,1,H.264,0,1,21,21,0,4,3,3,9,22,0,0,0,0,40535,15,0,0,0,0,0,0,619469928390,36.365,619469892025,0,0.379,0,1,1,1,1,0,0,0,0,619469788390,619469789534,102.491
619469893243,fec-parity,pending,1412,1,H.264,0,1,21,11,10,2,0,1,3,13,1,0,0,0,40557,7,40576,0,0,0,0,0,619469975813,82.57,619469835813,57.43,7.33,0,0,0,0,1,0,0,0,0,619469835813,619469841249,51.994
619469893462,fec-recovered,pending,1412,1,H.264,0,1,21,13,8,2,1,1,4,13,1,0,0,0,40563,13,40576,0,0,0,0,0,619469975813,82.351,619469893462,0,0.219,0,1,1,1,1,0,0,0,0,619469835813,619469841249,52.213
619469898020,fec-parity,pending,1412,1,H.264,0,1,21,13,8,3,1,1,4,13,1,0,0,0,40550,0,40576,0,0,0,0,0,619469975813,77.793,619469835813,62.207,0.219,0,1,0,1,1,0,0,0,0,619469835813,619469841249,56.771
619469904436,fec-parity,pending,1412,1,H.264,0,1,21,13,8,4,1,1,4,13,1,0,0,0,40550,0,40576,0,0,0,0,0,619469975813,71.377,619469835813,68.623,62.207,0,0,0,0,1,0,0,0,0,619469835813,619469841249,63.187
619469904632,fec-parity,pending,1413,1,H.264,0,1,21,9,12,1,0,0,0,0,0,0,0,0,40592,15,0,0,0,0,0,0,619470004567,99.935,619469864567,40.065,6.485,0,1,0,1,1,1,0,0,0,619469864567,619469873043,31.589
619469904632,fec-recovered,pending,1413,1,H.264,0,1,21,10,11,1,1,0,0,0,0,0,0,0,40592,15,0,0,0,0,0,0,619470004567,99.935,619469904632,0,40.065,0,1,1,0,1,0,0,0,0,619469864567,619469873043,31.589
619469906997,fec-recovered,pending,1412,1,H.264,0,1,21,15,6,4,2,1,5,13,1,0,0,0,40551,1,40576,0,0,0,0,0,619469975813,68.816,619469906997,0,2.561,0,1,1,1,1,0,0,0,0,619469835813,619469841249,65.748
619469906997,nack-sent,pending,1412,1,H.264,0,1,21,15,6,4,2,2,5,19,1,0,0,0,40551,1,40576,0,0,0,0,0,619469975813,68.816,619469906997,0,2.561,0,1,1,1,1,0,0,0,0,619469835813,619469841249,65.748
619469918068,nack-sent,pending,1413,1,H.264,0,1,21,10,11,1,1,1,0,11,0,0,0,0,40592,15,0,0,0,0,0,0,619470004567,86.499,619469904632,13.436,40.065,0,0,0,0,1,0,0,0,0,619469864567,619469873043,45.025
619469918457,fec-parity,pending,1414,1,H.264,0,1,21,2,19,1,0,0,0,0,0,0,0,0,40609,6,0,0,0,0,0,0,619470046752,128.295,619469906752,11.705,6.321,0,1,0,1,1,0,0,0,0,619469906752,619469911747,6.71
619469918629,fec-parity,pending,1414,1,H.264,0,1,21,2,19,2,0,0,0,0,0,0,0,0,40609,6,0,0,0,0,0,0,619470046752,128.123,619469906752,11.877,11.705,0,0,0,0,1,0,0,0,0,619469906752,619469911747,6.882
619469924722,fec-parity,pending,1414,1,H.264,0,1,21,4,17,3,0,0,0,0,0,0,0,0,40612,9,0,0,0,0,0,0,619470046752,122.03,619469906752,17.97,0.129,0,1,0,1,1,0,0,0,0,619469906752,619469911747,12.975
619469931043,fec-parity,pending,1413,1,H.264,0,1,21,11,10,2,1,1,1,11,0,0,0,0,40589,12,0,0,0,0,0,0,619470004567,73.524,619469864567,66.476,13.741,0,0,0,0,1,0,0,0,0,619469864567,619469873043,58
619469931043,nack-sent,pending,1412,1,H.264,0,1,21,16,5,4,2,3,6,24,1,0,0,0,40556,6,40576,0,0,0,0,0,619469975813,44.77,619469918780,12.263,11.783,0,0,0,0,1,0,0,0,0,619469835813,619469841249,89.794
619469931461,fec-recovered,pending,1412,1,H.264,0,1,21,18,3,4,3,3,7,24,1,0,0,0,40555,5,40576,0,0,0,0,0,619469975813,44.352,619469931461,0,12.681,0,1,1,0,1,0,0,0,0,619469835813,619469841249,90.212
