eventTimeUs,eventName,outcome,frameId,streamId,codec,keyFrame,largeFrame,chunkCount,receivedChunks,missingChunks,fecParityPackets,fecRecoveredChunks,nackCount,postNackReceivedChunks,nackRequestedChunks,retransmitReceivedChunks,retransmitDuplicatePackets,emergencyRepairReceivedChunks,emergencyRepairDuplicatePackets,lastPacketSequence,lastPacketChunkIndex,lastRetransmitSequence,lastRetransmitChunkIndex,eventPacketSequence,eventPacketChunkIndex,eventPacketWasRetransmit,eventPacketWasEmergencyRepair,recoveryExpireTimeUs,recoverySlackMs,lastUpdateTimeUs,lastUpdateAgeMs,recentArrivalIntervalMs,likelyArrivalSuppressionCount,likelyArrivalWindowHit,likelyArrivalRecentHit,likelyArrivalTightCadenceHit,likelyArrivalFecParityHit,likelyArrivalFecRecoverableHit,keyTinyLastChanceNackSent,keyTinyLastChanceMissingChunks,keyTinyLastChanceSlackMs,sendTimeUs,firstReceiveTimeUs,ageMs
619358615445,fec-recovered,pending,13,1,H.264,0,1,26,14,12,6,3,2,7,37,0,0,0,0,88,2,0,0,0,0,0,0,619358683185,67.74,619358615445,0,72.26,0,1,1,0,1,0,0,0,0,619358543185,619358549072,66.373
619358622540,expired-no-slack,expired,12,1,H.264,0,1,26,24,2,5,2,3,16,40,0,0,0,0,77,24,0,0,0,0,0,0,619358631975,9.435,619358602213,20.327,110.238,0,0,0,0,1,0,0,0,0,619358491975,619358497269,125.271
619358622540,nack-sent,pending,13,1,H.264,0,1,26,15,11,6,3,3,8,48,0,0,0,0,105,19,0,0,0,0,0,0,619358683185,60.645,619358622540,0,7.095,0,1,1,0,1,0,0,0,0,619358543185,619358549072,73.468
619358629967,nack-sent,pending,14,1,H.264,0,1,26,12,14,0,0,2,6,34,0,0,0,0,135,16,0,0,0,0,0,0,619358701516,71.549,619358629967,0,4.57,0,1,1,1,0,0,0,0,0,619358561516,619358575496,54.471
619358630253,fec-parity,pending,15,1,H.264,0,1,26,2,24,1,0,0,0,0,0,0,0,0,162,10,0,0,0,0,0,0,619358742928,112.675,619358602928,27.325,16.317,0,0,0,0,1,0,0,0,0,619358602928,619358609207,21.046
619358630487,fec-recovered,pending,13,1,H.264,0,1,26,18,8,6,4,3,10,48,0,0,0,0,111,25,0,0,0,0,0,0,619358683185,52.698,619358630487,0,0.051,0,1,1,1,1,0,0,0,0,619358543185,619358549072,81.415
619358636927,fec-recovered,pending,13,1,H.264,0,1,26,21,5,6,5,3,12,48,0,0,0,0,103,17,0,0,0,0,0,0,619358683185,46.258,619358636927,0,0.048,0,1,1,1,1,0,0,0,0,619358543185,619358549072,87.855
619358637141,fec-parity,pending,14,1,H.264,0,1,26,13,13,1,0,2,7,34,0,0,0,0,134,15,0,0,0,0,0,0,619358701516,64.375,619358561516,75.625,6.736,0,1,0,1,1,1,0,0,0,619358561516,619358575496,61.645
619358637141,fec-recovered,pending,14,1,H.264,0,1,26,14,12,1,1,2,7,34,0,0,0,0,134,15,0,0,0,0,0,0,619358701516,64.375,619358637141,0,75.625,0,1,1,0,1,0,0,0,0,619358561516,619358575496,61.645
619358637531,fec-recovered,pending,13,1,H.264,0,1,26,24,2,6,6,3,14,48,0,0,0,0,98,12,0,0,0,0,0,0,619358683185,45.654,619358637531,0,0.058,0,1,1,1,1,0,0,0,0,619358543185,619358549072,88.459
619358637740,fec-parity,pending,14,1,H.264,0,1,26,15,11,2,1,2,8,34,0,0,0,0,121,2,0,0,0,0,0,0,619358701516,63.776,619358561516,76.224,0.272,0,1,0,1,1,0,0,0,0,619358561516,619358575496,62.244
619358643890,nack-sent,pending,15,1,H.264,0,1,26,4,22,1,0,1,0,22,0,0,0,0,170,18,0,0,0,0,0,0,619358742928,99.038,619358643890,0,7.099,0,1,1,0,1,0,0,0,0,619358602928,619358609207,34.683
619358644275,fec-parity,pending,15,1,H.264,0,1,26,4,22,2,0,1,0,22,0,0,0,0,170,18,0,0,0,0,0,0,619358742928,98.653,619358602928,41.347,7.099,0,0,0,0,1,0,0,0,0,619358602928,619358609207,35.068
619358644715,fec-parity,pending,15,1,H.264,0,1,26,4,22,3,0,1,0,22,0,0,0,0,170,18,0,0,0,0,0,0,619358742928,98.213,619358602928,41.787,41.347,0,0,0,0,1,0,0,0,0,619358602928,619358609207,35.508
619358650933,nack-sent,pending,14,1,H.264,0,1,26,18,8,2,1,3,11,42,0,0,0,0,142,23,0,0,0,0,0,0,619358701516,50.583,619358650933,0,6.017,0,1,1,1,1,0,0,0,0,619358561516,619358575496,75.437
619358651338,fec-parity,pending,14,1,H.264,0,1,26,18,8,3,1,3,11,42,0,0,0,0,142,23,0,0,0,0,0,0,619358701516,50.178,619358561516,89.822,6.017,0,1,0,1,1,0,0,0,0,619358561516,619358575496,75.842
619358651614,fec-parity,pending,14,1,H.264,0,1,26,18,8,4,1,3,11,42,0,0,0,0,142,23,0,0,0,0,0,0,619358701516,49.902,619358561516,90.098,89.822,0,0,0,0,1,0,0,0,0,619358561516,619358575496,76.118
619358656785,fec-recovered,pending,14,1,H.264,0,1,26,21,5,4,2,3,13,42,0,0,0,0,137,18,0,0,0,0,0,0,619358701516,44.731,619358656785,0,4.744,0,1,1,1,1,0,0,0,0,619358561516,619358575496,81.289
619358657069,fec-parity,pending,13,1,H.264,0,1,26,24,2,7,6,3,14,48,0,0,0,0,104,18,0,0,0,0,0,0,619358683185,26.116,619358543185,113.884,0.058,0,1,0,1,1,0,0,0,0,619358543185,619358549072,107.997
619358664934,nack-sent,pending,15,1,H.264,0,1,26,10,16,3,0,2,6,38,0,0,0,0,174,22,0,0,0,0,0,0,619358742928,77.994,619358657862,7.072,0.075,0,1,0,1,1,0,0,0,0,619358602928,619358609207,55.727
619358665571,fec-parity,pending,15,1,H.264,0,1,26,10,16,4,0,2,6,38,0,0,0,0,174,22,0,0,0,0,0,0,619358742928,77.357,619358602928,62.643,0.075,0,1,0,1,1,0,0,0,0,619358602928,619358609207,56.364
619358665952,fec-parity,pending,14,1,H.264,0,1,26,21,5,5,2,3,13,42,0,0,0,0,137,18,0,0,0,0,0,0,619358701516,35.564,619358561516,104.436,4.744,0,1,0,1,1,1,0,0,0,619358561516,619358575496,90.456
619358665952,fec-recovered,pending,14,1,H.264,0,1,26,22,4,5,3,3,13,42,0,0,0,0,137,18,0,0,0,0,0,0,619358701516,35.564,619358665952,0,104.436,0,1,1,0,1,0,0,0,0,619358561516,619358575496,90.456
619358667094,fec-parity,pending,15,1,H.264,0,1,26,11,15,5,0,2,7,38,0,0,0,0,177,25,0,0,0,0,0,0,619358742928,75.834,619358602928,64.166,0.294,0,1,0,1,1,0,0,0,0,619358602928,619358609207,57.887
619358667338,fec-recovered,pending,14,1,H.264,0,1,26,26,0,5,4,3,16,42,0,0,0,0,133,14,0,0,0,0,0,0,619358701516,34.178,619358667338,0,0.429,0,1,1,1,1,0,0,0,0,619358561516,619358575496,91.842
619358667338,completed,completed,14,1,H.264,0,1,26,26,0,5,4,3,16,42,0,0,0,0,133,14,0,0,0,0,0,0,619358701516,34.178,619358667338,0,0.429,0,1,1,1,1,0,0,0,0,619358561516,619358575496,91.842
619358671997,expired-no-slack,expired,13,1,H.264,0,1,26,24,2,7,6,3,14,48,0,0,0,0,104,18,0,0,0,0,0,0,619358683185,11.188,619358657069,14.928,113.884,0,0,0,0,1,0,0,0,0,619358543185,619358549072,122.925
619358672308,fec-parity,pending,16,1,H.264,1,1,26,4,22,1,0,0,0,0,0,0,0,0,192,7,0,0,0,0,0,0,619358836428,164.12,619358651428,20.88,0.456,0,1,0,1,1,0,0,0,0,619358651428,619358664934,7.374
619358678452,fec-recovered,pending,15,1,H.264,0,1,26,15,11,5,1,2,10,38,0,0,0,0,160,8,0,0,0,0,0,0,619358742928,64.476,619358678452,0,5.971,0,1,1,1,1,0,0,0,0,619358602928,619358609207,69.245
619358678667,fec-recovered,pending,15,1,H.264,0,1,26,17,9,5,2,2,11,38,0,0,0,0,173,21,0,0,0,0,0,0,619358742928,64.261,619358678667,0,0.215,0,1,1,1,1,0,0,0,0,619358602928,619358609207,69.46
619358678982,fec-parity,pending,16,1,H.264,1,1,26,5,21,2,0,0,0,0,0,0,0,0,208,23,0,0,0,0,0,0,619358836428,157.446,619358651428,27.554,6.016,0,1,0,1,1,0,0,0,0,619358651428,619358664934,14.048
619358686595,fec-recovered,pending,15,1,H.264,0,1,26,19,7,5,3,2,12,38,0,0,0,0,165,13,0,0,0,0,0,0,619358742928,56.333,619358686595,0,7.928,0,1,1,0,1,0,0,0,0,619358602928,619358609207,77.388
619358686595,nack-sent,pending,15,1,H.264,0,1,26,19,7,5,3,3,12,45,0,0,0,0,165,13,0,0,0,0,0,0,619358742928,56.333,619358686595,0,7.928,0,1,1,0,1,0,0,0,0,619358602928,619358609207,77.388
619358687043,nack-sent,pending,16,1,H.264,1,1,26,6,20,2,0,1,0,20,0,0,0,0,196,11,0,0,0,0,0,0,619358836428,149.385,619358687043,0,8.061,0,1,1,0,1,0,0,0,0,619358651428,619358664934,22.109
619358692329,fec-recovered,pending,15,1,H.264,0,1,26,22,4,5,4,3,14,45,0,0,0,0,168,16,0,0,0,0,0,0,619358742928,50.599,619358692329,0,4.897,0,1,1,1,1,0,0,0,0,619358602928,619358609207,83.122
619358692770,fec-parity,pending,16,1,H.264,1,1,26,8,18,3,0,1,2,20,0,0,0,0,202,17,0,0,0,0,0,0,619358836428,143.658,619358651428,41.342,5.363,0,1,0,1,1,0,0,0,0,619358651428,619358664934,27.836
619358692995,fec-parity,pending,15,1,H.264,0,1,26,22,4,6,4,3,14,45,0,0,0,0,168,16,0,0,0,0,0,0,619358742928,49.933,619358602928,90.067,4.897,0,1,0,1,1,0,0,0,0,619358602928,619358609207,83.788
619358693158,fec-parity,pending,15,1,H.264,0,1,26,22,4,7,4,3,14,45,0,0,0,0,168,16,0,0,0,0,0,0,619358742928,49.77,619358602928,90.23,90.067,0,0,0,0,1,0,0,0,0,619358602928,619358609207,83.951
619358694243,retransmit-arrived,pending,16,1,H.264,1,1,26,8,18,3,0,1,3,20,1,0,0,0,218,0,218,0,218,0,1,0,619358836428,142.185,619358692770,1.473,41.342,0,1,1,0,1,0,0,0,0,619358651428,619358664934,29.309
